,Date,Open,High,Low,Close,Volume
65,2022-01-03 17:00:00,1806.05,1811.99,1806.05,1810.81,0.04356117
66,2022-01-03 18:00:00,1806.48,1812.28,1805.0,1807.5,2.1822006
67,2022-01-03 19:00:00,1807.47,1812.28,1804.66,1806.48,1.14339629
68,2022-01-03 20:00:00,1805.55,1810.97,1803.83,1810.0,2.25420554
69,2022-01-03 21:00:00,1806.1,1812.0,1806.1,1812.0,0.42976551
70,2022-01-03 22:00:00,1806.48,1816.5,1806.48,1809.54,1.71148106
71,2022-01-03 23:00:00,1815.57,1816.29,1809.33,1810.15,0.36899399
72,2022-01-04 00:00:00,1810.15,1815.29,1810.15,1810.61,0.05024553
73,2022-01-04 01:00:00,1810.61,1816.5,1808.3,1808.3,0.72249122
74,2022-01-04 02:00:00,1808.28,1813.73,1806.2,1806.2,0.9908484
75,2022-01-04 03:00:00,1806.0,1812.0,1806.0,1812.0,0.06884638
76,2022-01-04 04:00:00,1813.73,1816.0,1807.53,1815.57,0.59355306
77,2022-01-04 05:00:00,1808.33,1821.0,1808.33,1812.61,1.24925511
78,2022-01-04 06:00:00,1819.23,1822.34,1812.6,1812.6,2.16121276
79,2022-01-04 07:00:00,1812.51,1817.29,1812.0,1812.0,0.24454477
80,2022-01-04 08:00:00,1818.25,1818.3,1805.99,1815.0,5.55842647
81,2022-01-04 09:00:00,1809.03,1814.97,1805.67,1811.9,1.18164322
82,2022-01-04 10:00:00,1811.9,1812.5,1804.35,1812.49,1.05853454
83,2022-01-04 11:00:00,1812.49,1812.5,1804.35,1810.09,0.25095107
84,2022-01-04 12:00:00,1811.9,1811.91,1804.69,1804.69,0.03052146
85,2022-01-04 13:00:00,1804.68,1811.14,1793.76,1809.34,33.27894804
86,2022-01-04 14:00:00,1809.62,1813.0,1803.82,1813.0,30.88755819
87,2022-01-04 15:00:00,1813.0,1818.96,1805.24,1816.5,30.29214545
88,2022-01-04 16:00:00,1817.41,1820.0,1805.23,1815.35,3.29494471
89,2022-01-04 17:00:00,1809.41,1817.37,1809.38,1817.37,0.9576
90,2022-01-04 18:00:00,1817.39,1817.39,1810.13,1812.69,2.01264473
91,2022-01-04 19:00:00,1816.4,1819.21,1812.0,1815.0,0.99219919
92,2022-01-04 20:00:00,1817.85,1818.1,1814.2,1818.09,0.5499
93,2022-01-04 21:00:00,1818.09,1819.0,1815.0,1818.2,1.94865768
94,2022-01-04 22:00:00,1817.65,1824.35,1814.35,1817.45,5.27302604
95,2022-01-04 23:00:00,1817.45,1820.72,1815.45,1815.84,1.6844152
96,2022-01-05 00:00:00,1815.99,1821.07,1815.93,1821.07,0.3881
97,2022-01-05 01:00:00,1821.07,1821.07,1816.66,1817.08,0.07534363
98,2022-01-05 02:00:00,1817.03,1821.07,1816.91,1821.07,0.22706957
99,2022-01-05 03:00:00,1821.07,1821.08,1817.21,1817.21,0.24024363
100,2022-01-05 04:00:00,1821.04,1821.07,1816.91,1816.91,1.19971465
101,2022-01-05 05:00:00,1819.26,1824.32,1816.91,1824.0,40.60012769
102,2022-01-05 06:00:00,1824.0,1824.0,1816.94,1822.92,7.36156128
103,2022-01-05 07:00:00,1817.47,1822.91,1817.01,1817.01,0.10734427
104,2022-01-05 08:00:00,1817.12,1823.96,1817.12,1823.96,0.04474309
105,2022-01-05 09:00:00,1823.96,1831.88,1817.82,1824.81,6.07080985
106,2022-01-05 10:00:00,1823.71,1829.47,1823.71,1829.47,0.40663496
107,2022-01-05 11:00:00,1829.92,1829.92,1821.02,1821.14,0.72729025
108,2022-01-05 12:00:00,1821.15,1826.6,1821.0,1821.0,0.60134199
109,2022-01-05 13:00:00,1821.02,1833.34,1820.56,1830.0,1.92289345
110,2022-01-05 14:00:00,1830.0,1836.79,1829.99,1836.78,12.23763883
111,2022-01-05 15:00:00,1830.45,1836.79,1827.5,1832.34,1.1464977
112,2022-01-05 16:00:00,1833.99,1835.0,1825.7,1832.15,0.48909608
113,2022-01-05 17:00:00,1832.15,1832.15,1825.75,1828.0,0.36399295
114,2022-01-05 18:00:00,1828.01,1828.01,1824.36,1825.01,9.08863093
115,2022-01-05 19:00:00,1825.02,1828.0,1814.11,1820.98,33.89711055
116,2022-01-05 20:00:00,1814.09,1823.11,1813.28,1815.62,3.72490751
117,2022-01-05 21:00:00,1816.52,1823.45,1813.81,1818.38,25.57975441
118,2022-01-05 22:00:00,1818.38,1828.0,1815.0,1821.0,12.89354969
119,2022-01-05 23:00:00,1820.29,1821.0,1813.76,1814.65,2.76895887
120,2022-01-06 00:00:00,1814.64,1821.02,1814.64,1820.86,0.34364369
121,2022-01-06 01:00:00,1816.5,1823.97,1814.65,1816.95,7.523
122,2022-01-06 02:00:00,1822.92,1823.58,1814.68,1821.08,0.80642445
123,2022-01-06 03:00:00,1821.08,1835.42,1820.0,1820.0,17.93125386
124,2022-01-06 04:00:00,1819.84,1821.05,1814.65,1819.3,2.72595144
125,2022-01-06 05:00:00,1816.51,1821.31,1814.65,1820.29,2.3024
126,2022-01-06 06:00:00,1815.62,1820.96,1814.34,1814.34,0.15023215
127,2022-01-06 07:00:00,1820.1,1821.08,1814.2,1814.2,0.6162
128,2022-01-06 08:00:00,1814.23,1814.23,1810.0,1811.28,2.29694657
129,2022-01-06 09:00:00,1809.67,1814.78,1806.56,1806.56,9.9389
130,2022-01-06 10:00:00,1806.6,1814.3,1806.48,1814.3,1.29305313
131,2022-01-06 11:00:00,1814.21,1814.21,1800.01,1807.36,5.897198
132,2022-01-06 12:00:00,1807.36,1807.39,1801.48,1807.34,1.37542793
133,2022-01-06 13:00:00,1806.26,1807.27,1800.01,1800.04,3.19555679
134,2022-01-06 14:00:00,1800.01,1805.58,1798.5,1805.25,3.27586679
135,2022-01-06 15:00:00,1799.2,1802.24,1787.78,1793.71,18.5474
136,2022-01-06 16:00:00,1793.7,1800.0,1791.98,1800.0,1.95715407
137,2022-01-06 17:00:00,1798.24,1802.21,1792.28,1802.21,2.28913673
138,2022-01-06 18:00:00,1801.25,1801.57,1791.64,1791.64,3.56700445
139,2022-01-06 19:00:00,1797.34,1799.98,1788.71,1788.71,3.7104
140,2022-01-06 20:00:00,1794.0,1800.0,1788.47,1792.29,3.06982504
141,2022-01-06 21:00:00,1792.29,1798.49,1787.5,1796.14,15.56573943
142,2022-01-06 22:00:00,1790.14,1796.33,1788.0,1796.32,11.98136265
143,2022-01-06 23:00:00,1796.33,1797.34,1791.13,1794.0,0.3382149
144,2022-01-07 00:00:00,1794.66,1800.08,1791.16,1794.02,1.98569836
145,2022-01-07 01:00:00,1794.02,1799.92,1792.94,1798.11,0.4433293
146,2022-01-07 02:00:00,1792.93,1796.58,1792.52,1796.58,0.8522321
147,2022-01-07 03:00:00,1792.52,1796.92,1790.0,1790.02,4.79413381
148,2022-01-07 04:00:00,1790.02,1797.5,1789.45,1793.99,3.4428776
149,2022-01-07 05:00:00,1793.99,1797.34,1790.14,1795.52,1.13093891
150,2022-01-07 06:00:00,1795.51,1795.51,1789.5,1794.11,5.39402852
151,2022-01-07 07:00:00,1793.15,1799.0,1785.0,1790.17,9.65139057
152,2022-01-07 08:00:00,1790.18,1799.0,1786.53,1794.0,5.49175718
153,2022-01-07 09:00:00,1794.0,1799.96,1789.64,1799.22,0.66899371
154,2022-01-07 10:00:00,1799.22,1799.96,1794.02,1799.96,0.01491349
155,2022-01-07 11:00:00,1799.96,1799.96,1794.41,1794.41,0.24747784
156,2022-01-07 12:00:00,1794.68,1799.93,1792.93,1792.93,0.6034
157,2022-01-07 13:00:00,1792.93,1796.43,1784.01,1795.19,8.33659838
158,2022-01-07 14:00:00,1795.19,1802.78,1793.76,1802.25,10.7858234
159,2022-01-07 15:00:00,1796.55,1800.0,1785.92,1794.02,11.44165461
160,2022-01-07 16:00:00,1799.98,1802.21,1788.21,1802.21,7.49110065
161,2022-01-07 17:00:00,1802.21,1802.21,1796.66,1802.21,1.58108627
162,2022-01-07 18:00:00,1796.6,1807.0,1794.0,1807.0,6.04197383
163,2022-01-07 19:00:00,1802.2,1805.0,1798.5,1800.14,1.99927587
164,2022-01-07 20:00:00,1804.98,1804.99,1794.0,1801.95,4.4622
165,2022-01-07 21:00:00,1801.95,1804.45,1797.09,1802.78,1.6222441
166,2022-01-07 22:00:00,1800.47,1805.0,1796.56,1796.92,3.36190736
167,2022-01-07 23:00:00,1802.56,1808.27,1796.56,1802.53,3.21964942
168,2022-01-08 00:00:00,1802.94,1807.46,1798.73,1807.45,1.98104952
169,2022-01-08 01:00:00,1807.45,1807.5,1799.29,1805.58,1.92550645
170,2022-01-08 02:00:00,1799.31,1805.47,1798.5,1804.16,0.89946277
171,2022-01-08 03:00:00,1798.52,1802.99,1797.51,1802.94,0.4127
172,2022-01-08 04:00:00,1802.94,1802.99,1796.34,1796.67,2.5624
173,2022-01-08 05:00:00,1802.5,1802.56,1797.19,1797.19,0.02824245
174,2022-01-08 06:00:00,1798.16,1802.58,1796.82,1802.58,0.04600213
175,2022-01-08 07:00:00,1798.58,1802.99,1798.58,1802.99,0.4581
176,2022-01-08 08:00:00,1803.0,1805.0,1799.2,1804.23,3.3155
177,2022-01-08 09:00:00,1802.99,1803.0,1799.36,1799.49,1.2023
178,2022-01-08 10:00:00,1799.2,1804.84,1797.5,1802.43,0.35189919
179,2022-01-08 11:00:00,1797.52,1802.64,1794.17,1794.17,43.0236
180,2022-01-08 12:00:00,1800.13,1800.26,1800.13,1800.26,0.2231
181,2022-01-08 13:00:00,1800.26,1800.26,1792.5,1792.51,11.55608046
182,2022-01-08 14:00:00,1792.51,1798.32,1790.1,1792.22,2.82832332
183,2022-01-08 15:00:00,1796.72,1797.9,1789.5,1797.34,3.3989
184,2022-01-08 16:00:00,1792.9,1801.52,1791.95,1794.0,4.89641954
185,2022-01-08 17:00:00,1794.0,1801.48,1794.0,1794.74,2.55119981
186,2022-01-08 18:00:00,1800.15,1802.77,1793.91,1794.74,9.75633468
187,2022-01-08 19:00:00,1800.82,1802.78,1794.74,1797.05,7.44007355
188,2022-01-08 20:00:00,1801.84,1801.84,1794.76,1794.76,3.33175775
189,2022-01-08 21:00:00,1794.89,1802.78,1794.89,1802.78,4.357
190,2022-01-08 22:00:00,1797.2,1803.59,1796.7,1803.35,0.33736213
191,2022-01-08 23:00:00,1798.77,1803.76,1798.52,1798.52,0.77211159
192,2022-01-09 00:00:00,1798.52,1803.21,1796.06,1796.29,0.9483
193,2022-01-09 01:00:00,1796.34,1801.64,1796.2,1799.83,0.3089
194,2022-01-09 02:00:00,1796.32,1801.94,1794.33,1801.94,1.90444416
195,2022-01-09 03:00:00,1801.95,1801.95,1796.32,1796.39,3.8313
196,2022-01-09 04:00:00,1795.87,1802.79,1795.87,1801.82,0.2577
197,2022-01-09 05:00:00,1801.82,1801.98,1796.94,1800.47,0.1951
198,2022-01-09 06:00:00,1796.96,1801.84,1796.55,1801.84,0.03524433
199,2022-01-09 07:00:00,1796.55,1801.86,1796.55,1801.12,0.0812
200,2022-01-09 08:00:00,1797.04,1801.9,1796.55,1796.59,0.382
201,2022-01-09 09:00:00,1796.55,1815.0,1796.55,1802.21,19.9400421
202,2022-01-09 10:00:00,1802.22,1806.17,1801.02,1801.02,2.11643104
203,2022-01-09 11:00:00,1801.03,1806.44,1800.89,1806.44,0.9716
204,2022-01-09 12:00:00,1806.42,1806.43,1800.22,1803.5,1.6104015
205,2022-01-09 13:00:00,1800.17,1805.23,1799.0,1799.0,1.6627
206,2022-01-09 14:00:00,1800.73,1801.09,1798.5,1798.5,0.46744673
207,2022-01-09 15:00:00,1798.5,1802.77,1796.55,1797.66,1.62445857
208,2022-01-09 16:00:00,1798.63,1804.61,1798.63,1804.61,1.96185694
209,2022-01-09 17:00:00,1804.6,1804.66,1796.0,1801.93,5.22246591
210,2022-01-09 18:00:00,1801.93,1801.93,1796.03,1796.14,0.39870694
211,2022-01-09 19:00:00,1796.02,1799.97,1791.14,1799.96,13.62825788
212,2022-01-09 20:00:00,1799.96,1802.0,1780.87,1795.0,40.1678645
213,2022-01-09 21:00:00,1795.0,1796.14,1792.66,1792.9,1.55970633
214,2022-01-09 22:00:00,1792.92,1797.34,1792.92,1794.41,0.1818572
215,2022-01-09 23:00:00,1794.41,1798.0,1791.16,1798.0,2.89360538
216,2022-01-10 00:00:00,1794.21,1798.22,1792.78,1793.75,0.21584941
217,2022-01-10 01:00:00,1793.76,1798.13,1793.76,1793.96,0.00986283
218,2022-01-10 02:00:00,1793.96,1798.17,1792.73,1797.86,0.15331957
219,2022-01-10 03:00:00,1793.72,1797.39,1792.26,1792.26,0.12233663
220,2022-01-10 04:00:00,1792.74,1798.18,1791.75,1798.15,0.80626297
221,2022-01-10 05:00:00,1797.77,1797.77,1790.75,1796.44,1.80676433
222,2022-01-10 06:00:00,1794.49,1796.22,1787.0,1792.9,3.81109228
223,2022-01-10 07:00:00,1792.9,1794.72,1789.35,1794.72,0.35722268
224,2022-01-10 08:00:00,1794.73,1794.73,1791.77,1794.72,0.10176598
225,2022-01-10 09:00:00,1791.79,1796.05,1791.78,1796.05,0.33252821
226,2022-01-10 10:00:00,1796.05,1797.34,1795.69,1797.34,0.22525749
227,2022-01-10 11:00:00,1796.73,1799.51,1795.78,1797.73,1.26014792
228,2022-01-10 12:00:00,1797.64,1799.52,1793.99,1793.99,0.41464062
229,2022-01-10 13:00:00,1793.76,1796.45,1790.58,1790.75,0.25079863
230,2022-01-10 14:00:00,1790.74,1796.34,1785.31,1795.48,12.21109077
231,2022-01-10 15:00:00,1795.48,1797.34,1791.37,1796.98,1.22413082
232,2022-01-10 16:00:00,1796.86,1797.34,1793.16,1797.23,0.76568615
233,2022-01-10 17:00:00,1797.22,1799.99,1778.89,1797.79,21.31959998
234,2022-01-10 18:00:00,1799.99,1800.97,1794.3,1800.13,3.45553693
235,2022-01-10 19:00:00,1796.11,1807.49,1794.31,1805.17,3.4215047
236,2022-01-10 20:00:00,1800.87,1807.25,1799.2,1807.24,0.3625548
237,2022-01-10 21:00:00,1807.23,1807.5,1801.97,1803.24,2.59015543
238,2022-01-10 22:00:00,1803.8,1807.39,1803.59,1806.78,0.09858374
239,2022-01-10 23:00:00,1803.47,1807.33,1802.02,1807.27,0.32145437
240,2022-01-11 00:00:00,1807.39,1807.49,1801.92,1801.92,0.11605435
241,2022-01-11 01:00:00,1807.21,1808.47,1805.38,1807.0,3.78509524
242,2022-01-11 02:00:00,1805.8,1809.65,1805.31,1807.49,0.2052204
243,2022-01-11 03:00:00,1806.12,1809.67,1805.68,1809.67,0.10601096
244,2022-01-11 04:00:00,1809.67,1809.67,1806.25,1806.25,0.09655223
245,2022-01-11 05:00:00,1809.67,1809.99,1806.63,1808.03,0.16665195
246,2022-01-11 06:00:00,1809.98,1810.51,1808.33,1810.5,0.14034494
247,2022-01-11 07:00:00,1810.5,1810.51,1808.31,1810.51,0.03458284
248,2022-01-11 08:00:00,1810.51,1811.52,1809.15,1811.52,0.55031623
249,2022-01-11 09:00:00,1808.88,1811.9,1808.37,1808.37,0.24187202
250,2022-01-11 10:00:00,1811.87,1811.88,1805.61,1811.33,0.23419385
251,2022-01-11 11:00:00,1811.14,1812.22,1805.69,1812.22,1.58595023
252,2022-01-11 12:00:00,1808.83,1812.86,1808.83,1812.86,0.33312739
253,2022-01-11 13:00:00,1809.85,1813.12,1809.85,1810.12,0.18566449
254,2022-01-11 14:00:00,1812.93,1812.94,1807.52,1808.52,0.4195634
255,2022-01-11 15:00:00,1812.56,1813.28,1809.77,1813.28,2.62865794
256,2022-01-11 16:00:00,1809.98,1820.0,1809.98,1816.12,3.04877745
257,2022-01-11 17:00:00,1819.97,1821.6,1810.7,1821.6,3.39726051
258,2022-01-11 18:00:00,1819.71,1822.5,1817.14,1822.49,0.34782208
259,2022-01-11 19:00:00,1821.0,1822.5,1817.3,1822.5,1.36444066
260,2022-01-11 20:00:00,1818.07,1823.02,1817.76,1823.02,1.81147792
261,2022-01-11 21:00:00,1823.04,1823.6,1823.04,1823.6,0.36712656
262,2022-01-11 22:00:00,1823.57,1824.35,1823.57,1824.35,0.24440796
263,2022-01-11 23:00:00,1824.35,1824.35,1823.57,1823.6,0.13635297
264,2022-01-12 00:00:00,1824.35,1828.86,1823.57,1828.8,4.89785578
265,2022-01-12 01:00:00,1828.24,1828.73,1823.57,1823.59,0.40759086
266,2022-01-12 02:00:00,1823.58,1827.53,1823.57,1827.2,0.36810346
267,2022-01-12 03:00:00,1827.2,1827.2,1823.57,1823.57,0.56643646
268,2022-01-12 04:00:00,1826.64,1826.66,1823.57,1826.17,0.69473856
269,2022-01-12 05:00:00,1823.59,1827.27,1823.58,1827.21,0.08106457
270,2022-01-12 06:00:00,1823.6,1828.5,1823.58,1828.07,0.43601604
271,2022-01-12 07:00:00,1823.7,1826.0,1823.57,1823.57,24.99853745
272,2022-01-12 08:00:00,1823.57,1827.32,1821.02,1821.02,3.03556346
273,2022-01-12 09:00:00,1826.34,1826.61,1821.02,1821.02,0.10960101
274,2022-01-12 10:00:00,1821.02,1826.58,1821.0,1826.31,0.11208217
275,2022-01-12 11:00:00,1826.29,1826.61,1820.34,1821.01,1.36793692
276,2022-01-12 12:00:00,1821.0,1828.9,1820.49,1828.9,1.39950884
277,2022-01-12 13:00:00,1828.9,1830.0,1821.2,1829.35,4.02613526
278,2022-01-12 14:00:00,1829.36,1830.0,1823.14,1829.97,1.59310607
279,2022-01-12 15:00:00,1824.28,1830.6,1824.28,1824.69,0.71663465
280,2022-01-12 16:00:00,1825.83,1828.98,1824.7,1828.98,1.01272114
281,2022-01-12 17:00:00,1828.98,1828.98,1824.01,1828.98,3.32399708
282,2022-01-12 18:00:00,1828.98,1830.0,1824.73,1829.64,0.43700858
283,2022-01-12 19:00:00,1829.32,1830.6,1826.45,1829.64,0.24140981
284,2022-01-12 20:00:00,1829.64,1832.55,1826.34,1832.55,2.42490532
285,2022-01-12 21:00:00,1832.54,1833.13,1828.92,1832.88,2.41844353
286,2022-01-12 22:00:00,1828.92,1834.44,1825.51,1829.03,1.9841428
287,2022-01-12 23:00:00,1829.05,1834.48,1829.05,1834.47,0.03332989
288,2022-01-13 00:00:00,1834.47,1834.47,1829.02,1829.02,0.11353481
289,2022-01-13 01:00:00,1830.88,1830.88,1829.0,1829.71,1.36353413
290,2022-01-13 02:00:00,1829.02,1829.71,1829.0,1829.71,0.02509401
291,2022-01-13 03:00:00,1829.0,1829.85,1829.0,1829.0,0.07173402
292,2022-01-13 04:00:00,1829.0,1834.33,1829.0,1829.0,0.34440238
293,2022-01-13 05:00:00,1829.0,1834.46,1829.0,1829.04,1.06963102
294,2022-01-13 06:00:00,1829.02,1834.45,1829.01,1834.45,0.11227574
295,2022-01-13 07:00:00,1834.45,1834.48,1829.01,1834.41,0.21950329
296,2022-01-13 08:00:00,1834.41,1834.49,1829.0,1829.0,1.65867491
297,2022-01-13 09:00:00,1832.94,1832.99,1823.12,1823.12,5.58273701
298,2022-01-13 10:00:00,1828.43,1829.35,1823.12,1823.12,0.51569548
299,2022-01-13 11:00:00,1829.21,1829.31,1823.12,1827.26,1.22907424
300,2022-01-13 12:00:00,1826.48,1829.35,1824.08,1824.08,0.02703446
301,2022-01-13 13:00:00,1824.29,1833.09,1824.29,1827.57,3.41513112
302,2022-01-13 14:00:00,1827.6,1833.1,1827.6,1828.03,1.70468336
303,2022-01-13 15:00:00,1827.56,1835.42,1822.97,1822.97,4.93048473
304,2022-01-13 16:00:00,1822.97,1827.46,1821.83,1827.3,2.94966073
305,2022-01-13 17:00:00,1821.84,1826.61,1821.01,1821.12,0.83010632
306,2022-01-13 18:00:00,1826.61,1830.71,1823.28,1826.02,19.39196023
307,2022-01-13 19:00:00,1828.87,1830.6,1825.51,1826.01,2.51703334
308,2022-01-13 20:00:00,1826.01,1830.7,1826.0,1826.0,0.28703325
309,2022-01-13 21:00:00,1826.03,1830.47,1826.0,1826.03,0.20783346
310,2022-01-13 22:00:00,1826.03,1830.47,1825.51,1829.17,0.41804398
311,2022-01-13 23:00:00,1825.72,1830.09,1825.51,1825.53,0.0056344
312,2022-01-14 00:00:00,1829.1,1829.45,1825.52,1829.32,0.13151334
313,2022-01-14 01:00:00,1825.6,1829.48,1825.51,1829.48,0.3488
314,2022-01-14 02:00:00,1829.48,1829.5,1829.48,1829.5,0.52119482
315,2022-01-14 03:00:00,1829.5,1830.73,1826.27,1826.59,1.40363323
316,2022-01-14 04:00:00,1826.77,1830.63,1826.71,1830.63,3.05683331
317,2022-01-14 05:00:00,1826.88,1830.7,1826.84,1830.66,0.04783329
318,2022-01-14 06:00:00,1825.87,1830.8,1825.83,1830.8,0.74436438
319,2022-01-14 07:00:00,1828.02,1830.8,1826.66,1828.64,0.27523317
320,2022-01-14 08:00:00,1830.77,1832.17,1830.77,1832.17,0.96875891
321,2022-01-14 09:00:00,1832.17,1832.5,1827.01,1831.27,0.40129788
322,2022-01-14 10:00:00,1827.01,1833.09,1827.0,1829.24,1.73169584
323,2022-01-14 11:00:00,1827.03,1829.24,1827.0,1829.24,0.26283474
324,2022-01-14 12:00:00,1827.02,1832.95,1827.0,1827.02,0.12173538
325,2022-01-14 13:00:00,1827.02,1832.81,1827.01,1827.67,0.18106519
326,2022-01-14 14:00:00,1827.67,1835.42,1827.01,1833.34,5.76347834
327,2022-01-14 15:00:00,1833.34,1834.47,1829.25,1829.99,1.50140842
328,2022-01-14 16:00:00,1833.27,1833.28,1826.9,1831.03,0.99663116
329,2022-01-14 17:00:00,1826.67,1831.3,1824.0,1824.0,1.8870943
330,2022-01-14 18:00:00,1828.89,1829.36,1823.13,1827.4,0.35805729
331,2022-01-14 19:00:00,1828.03,1829.21,1823.32,1824.01,0.12623463
332,2022-01-14 20:00:00,1826.62,1827.12,1823.12,1826.7,0.39329472
333,2022-01-14 21:00:00,1826.7,1829.2,1823.12,1823.74,0.18411601
334,2022-01-14 22:00:00,1829.24,1832.15,1823.76,1823.76,0.55978475
335,2022-01-14 23:00:00,1823.76,1828.56,1823.05,1826.46,0.30603699
336,2022-01-15 00:00:00,1823.06,1828.38,1822.0,1828.38,0.30033602
337,2022-01-15 01:00:00,1822.02,1829.14,1822.0,1829.14,0.15303531
338,2022-01-15 02:00:00,1822.97,1829.07,1818.67,1825.32,1.21884016
339,2022-01-15 03:00:00,1825.34,1825.34,1820.1,1820.1,0.01947178
340,2022-01-15 04:00:00,1819.78,1824.55,1818.7,1824.55,0.08083876
